language,sentence_id,word_id,word,FFDAvg,FFDStd,TRTAvg,TRTStd
en,ZuCo1-64,5.0,where,4.904939664901467,1.506092465003695,7.309662297074399,5.973613383120916
en,ZuCo1-64,6.0,he,6.2440315999652745,1.3985612051552618,11.125821107156291,7.041191695209056
en,ZuCo1-64,7.0,received,7.024915357235871,3.1601718182798475,8.920913273721677,2.982769468257753
en,ZuCo1-64,8.0,a,6.958069276846948,2.1405261713603774,14.359753450820383,9.942401879692726
en,ZuCo1-64,9.0,relatively,7.377376508377464,2.68902310854822,15.368521573053217,8.410009785915921
en,ZuCo1-64,10.0,progressive,8.67783661776196,3.2010413099504698,12.579216945915444,5.404015575237779
en,ZuCo1-64,11.0,education.,7.116744316153987,3.350090589483952,12.066055116667147,4.534445729253064
en,ZuCo1-75,0.0,The,8.422606129004253,1.1470733051344446,10.44014237346992,3.50554337478582
en,ZuCo1-75,1.0,family,6.874511676360795,2.8048841643183247,14.81248372254536,6.5933642787188855
en,ZuCo1-75,2.0,was,11.714944391392,6.3913719254194925,14.92895795352606,6.050347771419394
en,ZuCo1-75,3.0,Jewish,7.626530080736175,4.597820810041879,7.626530080736175,4.597820810041879
en,ZuCo1-75,4.0,(non-observant);,5.842521052174668,1.909296011920984,21.269207396475387,9.753655906268008
en,ZuCo1-75,5.0,Albert,8.021529646670718,4.587856280748296,11.105564719159648,4.211182175850411
en,ZuCo1-75,6.0,attended,5.997916485806059,1.3360159018299025,11.315218334924904,7.937030811397165
en,ZuCo1-75,7.0,a,7.261915096796597,2.2303193875252707,8.431721503602743,2.6703305682964644
en,ZuCo1-75,8.0,Catholic,6.9155308620539975,1.4950806222218578,8.805451862140812,4.044734566426344
en,ZuCo1-75,9.0,elementary,7.181810289718962,1.7603806648903155,9.170619293025752,5.009344472759663
en,ZuCo1-75,10.0,school,6.380762218942617,2.5684588772435637,6.380762218942617,2.5684588772435637
en,ZuCo1-75,11.0,"and,",6.856787336863732,2.014291059400092,11.419538733107618,5.992605905134239
en,ZuCo1-75,12.0,at,7.175825447810863,2.1325889215662195,12.817229504876002,5.369454886228971
en,ZuCo1-75,13.0,the,8.082298810660648,1.77081683492013,10.756142026217551,6.382622228374033
en,ZuCo1-75,14.0,insistence,5.833839743033249,2.0691283119305424,9.783835402378678,3.3729167062048417
en,ZuCo1-75,15.0,of,5.165378939144023,1.7503207180034774,5.165378939144023,1.7503207180034774
en,ZuCo1-75,16.0,his,7.109992186821772,4.295309639014013,9.3719555131136,6.693150162894064
en,ZuCo1-75,17.0,"mother,",6.702838788089244,1.5060866269721265,10.081604305929334,2.9072609949629964
en,ZuCo1-75,18.0,was,6.8669155308620535,2.493757994631172,6.8669155308620535,2.493757994631172
en,ZuCo1-75,19.0,given,7.359145759180484,3.5032953081813423,9.34022050525219,5.78617261112339
en,ZuCo1-75,20.0,violin,7.389530341175448,2.369945455581706,8.234221720635471,4.0835843263533285
en,ZuCo1-75,21.0,lessons.,6.502300546922476,2.849840552383221,7.481359300093565,4.452813006200732
en,ZuCo1-80,0.0,Miguel,6.175666290476604,2.1813959437133663,6.760569493879677,3.0250158418945867
en,ZuCo1-80,1.0,was,8.396272824608618,2.207992750750817,8.396272824608618,2.207992750750817
en,ZuCo1-80,2.0,raised,6.745377202882195,2.260380557153532,12.263217293167813,4.35147574186445
en,ZuCo1-80,3.0,amongst,6.973261567844431,3.0425790269577826,7.854414445698411,5.426981384132988
en,ZuCo1-80,4.0,all,5.940185780015626,2.944058362253625,5.940185780015626,2.944058362253625
en,ZuCo1-80,5.0,the,7.249761263998611,3.918242092683763,8.234221720635471,3.988837190426886
en,ZuCo1-80,6.0,splendor,5.823711549034927,1.7185608394796985,6.806146366872124,2.1809273220676197
en,ZuCo1-80,7.0,and,7.717683826721069,3.07910423831636,8.290650230054691,2.6583429269423893
en,ZuCo1-80,8.0,glamour,6.545707092629568,2.530682271684865,8.2472436843476,4.806877272235085
en,ZuCo1-80,9.0,of,6.215817345255665,1.6327632433750678,10.01823074919698,7.059119752975911
en,ZuCo1-80,10.0,Hollywood.,6.745377202882195,1.8605026483186675,9.012067019706572,4.924181683856421
en,ZuCo1-92,0.0,William,6.411146800937582,2.875829951024121,8.497554764591834,3.4758719096337454
en,ZuCo1-92,1.0,Hindman,6.547877419914923,2.3501120543878957,8.872297942529734,4.175568315027439
en,ZuCo1-92,2.0,(April,6.8669155308620535,3.419095885474096,8.811528778539804,4.3986129697018805
en,ZuCo1-92,3.0,"1,",9.29160517406025,4.264482066573626,14.918829759527735,7.544206104917219
en,ZuCo1-92,4.0,1743,6.750901672335825,2.627794484969699,9.57390556314074,6.384486203065655
en,ZuCo1-92,5.0,-,6.760569493879677,1.7716359164005142,11.059987846167202,8.859266408530434
en,ZuCo1-92,6.0,January,6.733223370084208,2.248148813252804,13.946523135688862,11.295338660057048
en,ZuCo1-92,7.0,"19,",7.373325230778135,3.010579046365968,7.373325230778135,3.010579046365968
en,ZuCo1-92,8.0,1822),6.821338657869607,4.348499725292051,12.981812657348728,13.912780775496309
en,ZuCo1-92,9.0,was,6.678531122493272,2.1209221774567286,23.377897386925948,17.43673949790817
en,ZuCo1-92,10.0,an,5.74544823177517,2.0608477769482048,8.601598939301864,5.182819816848361
en,ZuCo1-92,11.0,American,5.692045027056747,1.6501187369379762,14.341522701623404,11.19225471105434
en,ZuCo1-92,12.0,lawyer,5.71230141505339,1.80730803899195,5.71230141505339,1.80730803899195
en,ZuCo1-92,13.0,and,6.988453858841913,2.327942862499274,12.70750740322752,9.402417677603072
en,ZuCo1-92,14.0,statesman,5.843967937031572,1.8525793020653385,6.71499262088723,2.068563061664042
en,ZuCo1-92,15.0,from,8.021529646670718,1.557240705576039,8.021529646670718,1.557240705576039
en,ZuCo1-92,16.0,Talbot,6.2227623925688,1.9847539326927068,12.172063547182915,8.600121421905106
en,ZuCo1-92,17.0,"County,",7.875683653094886,3.45172061086821,15.787828804583732,9.907181727595884
en,ZuCo1-92,18.0,Maryland.,6.036403622999681,1.864204092517154,14.908701565529416,11.57174243665141
en,ZuCo1-100,0.0,In,6.524398424736996,1.8852692141677172,11.391456013385,8.442600427577835
en,ZuCo1-100,1.0,1792,7.269511242295338,1.9885907254594215,8.074702665161906,3.362751068340113
en,ZuCo1-100,2.0,voters,6.411146800937582,1.7083440029763757,9.768643111381197,5.432907947258741
en,ZuCo1-100,3.0,returned,6.806146366872124,3.523563611433964,6.806146366872124,3.523563611433964
en,ZuCo1-100,4.0,him,7.3806911900496415,2.0942650912272005,11.2809666243124,6.31240829410546
en,ZuCo1-100,5.0,the,7.097838354023787,1.829769742238032,13.49075440576439,6.624365396171684
en,ZuCo1-100,6.0,state,6.036403622999681,2.579171995179652,6.036403622999681,2.579171995179652
en,ZuCo1-100,7.0,"Senate,",8.49552912579217,4.084342884893981,10.689295945828633,9.359084793192189
en,ZuCo1-100,8.0,but,6.77576178487716,2.225853541794603,8.914836357322683,5.810868929985817
en,ZuCo1-100,9.0,later,6.712230386160415,2.0604893601364567,10.927400579280082,3.68211173141461
en,ZuCo1-100,10.0,that,6.390890412940938,0.9876936685932723,6.390890412940938,0.9876936685932723
en,ZuCo1-100,11.0,year,6.277454640159736,1.9559847674953128,7.735914575918048,4.955165477722342
en,ZuCo1-100,12.0,he,6.41548745550829,1.8534950804871977,6.41548745550829,1.8534950804871977
en,ZuCo1-100,13.0,was,6.163729490407153,1.7443527661200082,7.370431461064329,3.009293722437405
en,ZuCo1-100,14.0,appointed,7.379112770205747,3.042477880511436,8.021529646670718,3.607969207798656
en,ZuCo1-100,15.0,to,5.72580567371782,1.6752290056345247,8.926314977187449,5.019294244763621
en,ZuCo1-100,16.0,the,6.603582486905692,4.022869697797983,6.603582486905692,4.022869697797983
en,ZuCo1-100,17.0,United,9.595450994009896,4.859545054624847,22.101744943137422,24.18887631416857
en,ZuCo1-100,18.0,States,6.319993054952687,1.739102633019868,8.467170182596869,4.246166064990713
en,ZuCo1-100,19.0,House,7.049223022831843,2.6643558649491488,9.943354457852244,3.899919309384245
en,ZuCo1-100,20.0,of,6.2794802789594,1.6972563210607672,11.682871777063982,6.856035195264805
en,ZuCo1-100,21.0,Representatives,4.7551870822119975,0.5857739745142737,4.7551870822119975,0.5857739745142737
en,ZuCo1-100,22.0,after,5.867600389694322,1.0926251372103657,8.170076491979435,3.5248879886267748
en,ZuCo1-100,23.0,the,8.36878201232746,4.437773941571371,11.207570101571315,5.683877913407326
en,ZuCo1-100,24.0,resignation,5.299071099921869,1.2262729443792837,5.299071099921869,1.2262729443792837
en,ZuCo1-100,25.0,of,6.046531816998003,1.427249056335983,10.367219376682003,5.248492282508825
en,ZuCo1-100,26.0,Joshua,6.976300026043927,2.490201409040063,7.778452990710999,1.7623057557079609
en,ZuCo1-100,27.0,Seney.,7.388517521775617,2.501749653496472,14.62004803657725,8.957197804945045
en,ZuCo1-105,0.0,He,7.164009221479488,1.8795374010873305,8.318623337288152,2.2974932427312265
en,ZuCo1-105,1.0,was,5.390224845906763,1.5279950821913355,7.298376595190554,3.138426466597733
en,ZuCo1-105,2.0,then,5.949853601559479,1.683087442286052,9.159570354118491,4.702613885564094
en,ZuCo1-105,3.0,hired,6.107300980987933,1.6667661393872926,7.687299244726105,2.49946333326285
en,ZuCo1-105,4.0,by,5.3071736551205255,0.6325055124690914,5.3071736551205255,0.6325055124690914
en,ZuCo1-105,5.0,the,8.59883670457505,3.5837885256118875,13.804728419712358,5.225173735713323
en,ZuCo1-105,6.0,legal,8.614028995572532,4.033423487703861,14.37190728361837,9.594712312072888
en,ZuCo1-105,7.0,department,5.299071099921869,1.115076902293368,8.49552912579217,5.426077257467606
en,ZuCo1-105,8.0,of,8.720375032554909,5.492077984830478,13.606215817345255,10.247067824594152
en,ZuCo1-105,9.0,CBS,6.198454726972828,0.0,16.772289261220592,0.0
en,ZuCo1-105,10.0,subsidiary,7.737940214717712,2.7600093106529617,23.10747460717076,21.14127249584237
en,ZuCo1-105,11.0,Columbia,6.494704401423735,2.3574849840508567,10.710565153225106,9.20147718741046
en,ZuCo1-105,12.0,Records.,7.359145759180484,2.2848361628458096,13.417831408976474,9.53457660983316
en,ZuCo1-116,0.0,Eunice,6.779137849543266,2.5921647876188905,8.656229803898873,3.0348267599072067
en,ZuCo1-116,1.0,Mary,6.547877419914923,2.3483138164492208,11.905692045027056,5.847603509203038
en,ZuCo1-116,2.0,Kennedy,7.1032400574895584,3.4830386468699333,10.391527042277977,4.867985560885363
en,ZuCo1-116,3.0,Shriver,7.574047620926691,1.980976455526533,12.739426560070712,3.89911480999004
en,ZuCo1-116,4.0,(born,7.69006147945292,3.296060705876124,12.004672122737926,6.220718434786142
en,ZuCo1-116,5.0,July,6.360505830945973,1.3262907745938124,6.360505830945973,1.3262907745938124
en,ZuCo1-116,6.0,"10,",6.186300894174841,1.1980930035744268,7.474607170761351,3.338158095973813
en,ZuCo1-116,7.0,1921,6.452580321839807,1.0440341098128203,9.92747160817306,4.869219866011084
en,ZuCo1-116,8.0,in,5.93714732181613,1.9599664839866968,12.172063547182915,10.123211727071329
en,ZuCo1-116,9.0,"Brookline,",5.550250311080244,1.0478643411713162,5.550250311080244,1.0478643411713162
en,ZuCo1-116,10.0,Massachusetts),6.673559099985004,2.527707701955039,16.63970199433347,10.607825237655518
en,ZuCo1-116,11.0,is,6.589113638336661,3.6060678516984175,9.566802673843217,5.5851299798530265
en,ZuCo1-116,12.0,a,8.2949908846254,3.638968630169184,12.111294383192986,7.276192127738068
en,ZuCo1-116,13.0,member,5.545186214081084,1.099877101808404,7.413838006771421,4.824678722719308
en,ZuCo1-116,14.0,of,7.251786902798275,3.4715454246170694,9.074861822496166,4.014752735346053
en,ZuCo1-116,15.0,the,7.353068842781491,2.6613841320115865,10.540687717525984,4.002872132830807
en,ZuCo1-116,16.0,Kennedy,5.752814191046677,1.3592926873125943,9.236912926469312,7.329426282133729
en,ZuCo1-116,17.0,family.,6.800621897418494,1.3099820653999923,12.551594598647291,7.77500374853603
en,ZuCo1-123,0.0,The,6.198454726972828,3.0983666784730675,9.99045055994444,5.055923026705203
en,ZuCo1-123,1.0,Reverend,5.821685910235264,2.4779367125224443,5.821685910235264,2.4779367125224443
en,ZuCo1-123,2.0,Martin,6.319993054952687,0.5297732894311089,11.444859218103424,8.350473300356589
en,ZuCo1-123,3.0,Luther,7.082369839553623,1.5371988884188408,11.010267621084532,4.401786880812495
en,ZuCo1-123,4.0,"King,",7.419914923170413,4.536476771226329,9.850681482767602,5.81329750002491
en,ZuCo1-123,5.0,Jr.,6.433935237433805,1.5433239902480604,7.945568191683305,2.499199484750724
en,ZuCo1-123,6.0,"Ph.D.,",5.943224238215123,1.780754265043447,5.943224238215123,1.780754265043447
en,ZuCo1-123,7.0,Boston,5.447126881279152,1.0133238424214794,9.579430032594368,4.951122481514895
en,ZuCo1-123,8.0,University,3.8892264953555,0.0,3.8892264953555,0.0
en,ZuCo1-123,9.0,(January,5.545186214081084,1.848293327121476,10.224411841305669,4.635075257998761
en,ZuCo1-123,10.0,"15,",5.362878722111295,1.910366409711382,5.362878722111295,1.910366409711382
en,ZuCo1-123,11.0,1929,6.883488939222944,2.5259938079607505,8.585025530940975,5.370226475624274
en,ZuCo1-123,12.0,-,7.562998682019431,2.4948482032997275,13.081943666195771,5.504364128566507
en,ZuCo1-123,13.0,April,10.78218595364181,3.8933163162108,15.687125618543275,8.557629566911638
en,ZuCo1-123,14.0,"4,",5.621147669068495,1.0742571986079157,5.621147669068495,1.0742571986079157
en,ZuCo1-123,15.0,1968),5.030336352499734,1.895271707091012,7.184265609476132,5.825983344233748
en,ZuCo1-123,16.0,was,6.119454813785919,2.860105866089154,7.438145672367393,4.715885508750799
en,ZuCo1-123,17.0,an,7.242579453708892,3.2360727493362518,9.37502466281006,5.588919291600711
en,ZuCo1-123,18.0,American,6.550915878114419,1.3900074546536414,10.987064849379289,8.040887968328287
en,ZuCo1-123,19.0,Nobel,8.563388025580924,2.506575947555357,25.09766472784096,18.63644540814232
en,ZuCo1-123,20.0,"Laureate,",10.062360737332524,4.254035488976682,13.202100876812224,6.106627563255896
en,ZuCo1-123,21.0,Baptist,8.21902942963799,5.096253203672372,9.03941314350204,4.426113482876879
en,ZuCo1-123,22.0,"minister,",9.188297595277367,3.810764453072152,14.675753103568018,8.094968161241555
en,ZuCo1-123,23.0,and,5.747750094047516,1.591527484053172,10.523193564256156,5.116160823522566
en,ZuCo1-123,24.0,African,5.320677913784954,2.026246400177812,6.205206856305042,4.123854352553651
en,ZuCo1-123,25.0,American,6.608646583904853,1.418818311446814,17.222993894145905,13.53955169443357
en,ZuCo1-123,26.0,civil,7.636658274734497,2.1172440589935624,12.842549989871806,6.231746836853464
en,ZuCo1-123,27.0,rights,7.353068842781491,2.210082400182909,9.037242816216686,3.506353429278892
en,ZuCo1-123,28.0,activist.,5.813583355036607,2.452320017672845,8.906058589190804,6.447126531860007
en,ZuCo1-141,0.0,Elvis,6.704864426888908,1.4673792338755474,7.575889110744567,2.3762737591183103
en,ZuCo1-141,1.0,Aron,5.955378071013109,0.921610002749559,7.434094394768064,2.2267290004486284
en,ZuCo1-141,2.0,Presley,5.736609080649362,0.5947932294309929,7.2922996787915615,3.343408730770117
en,ZuCo1-141,3.0,(January,6.386839135341609,1.949344532754155,9.698758572792777,4.254921682836942
en,ZuCo1-141,4.0,"8,",6.046531816998003,2.1107992192153637,6.447608299331539,2.237840450328981
en,ZuCo1-141,5.0,1935,7.413838006771421,0.0,7.413838006771421,0.0
en,ZuCo1-141,6.0,-,5.702173221055068,2.0869290580778346,7.0087102468385565,2.3647456918561347
en,ZuCo1-141,7.0,August,5.791301328240299,1.2516579334856766,5.791301328240299,1.2516579334856766
en,ZuCo1-141,8.0,"16,",6.107300980987933,2.4518180074285527,6.927684694851983,3.149070352163936
en,ZuCo1-141,9.0,"1977),",10.09443335166054,4.839782697994762,17.508271358431962,15.096534369302994
en,ZuCo1-141,10.0,also,7.454350782764708,4.739702622767774,13.166652197818095,9.714896950072998
en,ZuCo1-141,11.0,known,11.971525306016147,7.890110149947365,21.356985077794175,16.71306994595985
en,ZuCo1-141,12.0,as,7.150504962815059,4.1333456280255305,7.150504962815059,4.1333456280255305
en,ZuCo1-141,13.0,The,6.47625661949822,2.7181001930818645,12.674711346471048,8.474619401219723
en,ZuCo1-141,14.0,King,5.983000418281258,3.733261350354689,16.385576399466494,10.0806600403017
en,ZuCo1-141,15.0,of,8.689990450559945,2.9857393688954854,13.709523396128136,11.943307909333736
en,ZuCo1-141,16.0,Rock,6.08451254449171,2.214876149817787,9.852200711867347,9.077180014051606
en,ZuCo1-141,17.0,and,5.325588553299292,1.209984933210646,8.441389325146595,4.44109553262374
en,ZuCo1-141,18.0,Roll,5.554301588679573,1.6444769056320632,5.554301588679573,1.6444769056320632
en,ZuCo1-141,19.0,(sometimes,7.327024915357236,1.8149058324136,7.327024915357236,1.8149058324136
en,ZuCo1-141,20.0,shortened,6.21364701797031,1.4408887084891628,8.457041988598547,4.624255937924158
en,ZuCo1-141,21.0,to,5.5907630870735305,1.7903713697125383,5.5907630870735305,1.7903713697125383
en,ZuCo1-141,22.0,The,6.484937928639639,2.2346517148456737,11.268339265561243,5.729499612243337
en,ZuCo1-141,23.0,King),7.630870735306883,1.9091117969548623,8.820210087681222,1.4442230340687017
en,ZuCo1-141,24.0,was,5.979685736609081,1.7319389423832476,13.302369997395608,9.96208461474188
en,ZuCo1-141,25.0,an,6.238967502966114,3.2236308870257457,13.700070415063037,7.846821159886064
en,ZuCo1-141,26.0,American,9.126423537396713,3.8419203801364343,17.23634469532551,8.67064486377351
en,ZuCo1-141,27.0,singer,5.955378071013109,2.14507401967288,7.884799027693376,3.595280621167893
en,ZuCo1-141,28.0,and,5.617771604402388,1.449606058721321,10.897936742194055,9.902763667784289
en,ZuCo1-141,29.0,actor.,6.314468585499057,3.0363250054673454,12.518447781925516,6.896590656613856
en,ZuCo1-146,0.0,Elvis,6.042191162427294,1.296182736310595,9.566802673843217,7.610866310160111
en,ZuCo1-146,1.0,had,6.83219029429638,3.983951671544221,7.865266082125184,4.870242798544473
en,ZuCo1-146,2.0,a,8.370952339612813,2.733116856253761,10.839699626703707,6.385261478058209
en,ZuCo1-146,3.0,twin,7.10391527042278,2.975200731863709,17.36175015192291,9.604478308561632
en,ZuCo1-146,4.0,brother,5.499609341088636,1.7617818057169818,5.499609341088636,1.7617818057169818
en,ZuCo1-146,5.0,(Jesse,5.3780710131087766,1.7671304164294817,14.426599531209307,6.783331749756719
en,ZuCo1-146,6.0,Garon,5.93714732181613,1.1216443281831272,10.324680961889053,6.1953724741553655
en,ZuCo1-146,7.0,Presley),6.927684694851983,2.1722319969095563,17.373228771787677,11.21341112893736
en,ZuCo1-146,8.0,who,7.48811142942578,2.0016447964687947,14.1524630803214,9.191044479630946
en,ZuCo1-146,9.0,died,7.359145759180484,1.2898882337488085,17.568365309488673,8.600188217185957
en,ZuCo1-146,10.0,at,6.9823769424429205,2.334929865902218,12.34829412275371,10.073996844930768
en,ZuCo1-146,11.0,birth.,5.825158433891831,2.0902674360895133,10.408889660560812,6.379191121962779
en,ZuCo1-154,0.0,Adams's,6.271377723760743,1.7836666953816205,6.818300199670111,2.1290995968010487
en,ZuCo1-154,1.0,son,8.127875683653095,2.88175661393157,11.082776282663426,5.896706144070278
en,ZuCo1-154,2.0,Charles,7.120120380820095,3.252539699021812,14.569407066585642,9.296585256092303
en,ZuCo1-154,3.0,Francis,4.355123419278294,0.4561062114441873,5.894608907023179,2.272961706135173
en,ZuCo1-154,4.0,also,6.428027124268117,3.1217519054295364,11.431354959438996,7.713821652526786
en,ZuCo1-154,5.0,pursued,6.266820036461499,2.8009315999309043,10.338354023786788,5.34388083856845
en,ZuCo1-154,6.0,a,6.612789935995075,2.279421804084782,16.612079647065322,10.659724569992022
en,ZuCo1-154,7.0,career,4.752148624012501,1.2523461708837738,4.752148624012501,1.2523461708837738
en,ZuCo1-154,8.0,in,6.041467719998843,1.6962917717263224,11.586653934079925,6.617035384090154
en,ZuCo1-154,9.0,politics.,6.684608038892265,1.3533935424884156,6.684608038892265,1.3533935424884156
en,ZuCo1-187,0.0,Geiger,8.457041988598547,3.5795909135998385,8.457041988598547,3.5795909135998385
en,ZuCo1-187,1.0,commanded,6.335185345950169,1.779064814789893,9.206528344474346,3.858585566977524
en,ZuCo1-187,2.0,the,6.434779253600332,1.02924579146368,8.190332879976078,3.3797678660611914
en,ZuCo1-187,3.0,III,5.46162861359493,1.3172188151063644,5.46162861359493,1.3172188151063644
en,ZuCo1-187,4.0,Amphibious,7.153398732528865,3.0205217620341385,7.665595971872558,2.9174322648992987
en,ZuCo1-187,5.0,Corps,6.7540585120236125,1.9962858663038687,11.537459848945222,5.287083573112453
en,ZuCo1-187,6.0,in,7.76187958235011,1.8080416242961304,17.932427846482884,13.200608263878818
en,ZuCo1-187,7.0,the,5.71230141505339,0.945346334774966,13.855369389703966,12.461383503851824
en,ZuCo1-187,8.0,battle,7.450299505165378,3.040780044864818,8.914836357322683,3.7436578111057153
en,ZuCo1-187,9.0,of,5.311224932719854,1.6634552729550018,6.174147061376855,2.145332239366009
en,ZuCo1-187,10.0,"Okinawa,",6.89295945828631,2.384459220453046,10.89504297248025,6.468488045794597
en,ZuCo1-187,11.0,where,5.906762739821165,1.637613402569664,5.906762739821165,1.637613402569664
en,ZuCo1-187,12.0,he,7.644760829933154,1.5921057071855502,11.120757010157131,4.210600998884269
en,ZuCo1-187,13.0,assumed,8.837572705964059,5.64650481268719,12.353502908238562,7.143131475628498
en,ZuCo1-187,14.0,command,5.286917267123882,0.0,5.286917267123882,0.0
en,ZuCo1-187,15.0,of,7.64034125437025,3.6060332723078914,13.4741809974035,6.501169739425224
en,ZuCo1-187,16.0,the,7.740472263217293,4.932627303074341,13.232485458807188,8.436868105637506
en,ZuCo1-187,17.0,U.S.,6.264287987961918,1.7344554064600723,11.652487195069016,7.556825523976025
en,ZuCo1-187,18.0,Tenth,6.09210868999045,1.1655026769750654,9.373643545446653,4.527061710489583
en,ZuCo1-187,19.0,Army,5.195763521138987,0.5072193082665879,5.195763521138987,0.5072193082665879
en,ZuCo1-187,20.0,upon,5.912839656220158,1.012839656017598,9.157913013282402,6.643727796918388
en,ZuCo1-187,21.0,the,7.444222588766386,0.3007920156102164,7.444222588766386,0.3007920156102164
en,ZuCo1-187,22.0,combat,7.1950690164076745,1.3658274240306485,10.865526521399428,7.572573703617975
en,ZuCo1-187,23.0,death,5.627224585467488,1.4938176299000925,10.348988627485026,7.387393894048036
en,ZuCo1-187,24.0,of,7.005027267202803,2.192931869430961,10.109779100142848,3.737503449053335
en,ZuCo1-187,25.0,Lt.,6.658564111468009,4.477146198327626,7.926035246115114,5.061242937966549
en,ZuCo1-187,26.0,General,5.165378939144023,1.288248945910888,10.314184469927156,8.319034025217718
en,ZuCo1-187,27.0,Simon,5.955378071013109,1.9566035127424892,7.854414445698411,3.7343380593549695
en,ZuCo1-187,28.0,Bolivar,6.763607952079173,1.5274579163375417,11.679833318864484,3.3588731875317386
en,ZuCo1-187,29.0,"Buckner,",6.245719632298328,1.2099695188989383,6.974949600177484,1.865568246437428
en,ZuCo1-187,30.0,Commanding,6.806146366872124,0.0,6.806146366872124,0.0
en,ZuCo1-187,31.0,General,6.0313395260005205,0.9523195646082186,6.0313395260005205,0.9523195646082186
en,ZuCo1-187,32.0,of,9.479989582429033,4.419528210054982,12.229794252973347,6.678508609506234
en,ZuCo1-187,33.0,the,5.246404491130596,1.7061603409805195,5.246404491130596,1.7061603409805195
en,ZuCo1-187,34.0,Tenth,4.618456463234656,0.0,4.618456463234656,0.0
en,ZuCo1-187,35.0,Army.,6.369713280035357,2.191706801952079,10.734044148403031,9.20660947906426
en,ZuCo1-219,0.0,He,6.471915964927511,1.9822818909914248,9.492143415227016,6.700352649676126
en,ZuCo1-219,1.0,was,6.21364701797031,0.5283190640982426,6.21364701797031,0.5283190640982426
en,ZuCo1-219,2.0,a,6.050872471568712,1.3354739391267063,6.884278149144891,3.087431243699798
en,ZuCo1-219,3.0,member,6.253146974563765,2.136919327233273,8.003298897473739,5.316138426415775
en,ZuCo1-219,4.0,of,4.648841045229621,0.2148514397215831,4.648841045229621,0.2148514397215831
en,ZuCo1-219,5.0,the,8.264606302630437,3.671108676079546,13.126139421824812,7.885955196288452
en,ZuCo1-219,6.0,Executive,8.2099140550395,3.950198218031717,17.185519576352114,16.897926945906917
en,ZuCo1-219,7.0,Committee,8.08989495615939,4.476510345547183,14.896041323031511,10.525650127001938
en,ZuCo1-219,8.0,of,4.922302283184304,1.6718227035698512,12.837485892872644,7.155866264066506
en,ZuCo1-219,9.0,the,7.650837746332147,2.043075400380039,11.42460283010678,4.20074706193574
en,ZuCo1-219,10.0,United,6.522556934919119,1.1411116732076991,8.877362039528895,5.5786476686639945
en,ZuCo1-219,11.0,States,7.251786902798275,2.537971169986532,9.844604566368607,5.033213115233634
en,ZuCo1-219,12.0,Golf,6.350377636947652,1.220941078929739,6.350377636947652,1.220941078929739
en,ZuCo1-219,13.0,Association,7.906068235089851,2.84202970886378,12.712909106693289,8.729953325848717
en,ZuCo1-219,14.0,(USGA),6.36860838614463,1.4862999599324884,10.23352721590416,3.624206912899699
en,ZuCo1-219,15.0,from,7.555632722747923,2.741090841970344,11.105564719159648,6.248037571497098
